"","lapse","alpha","beta","participant_id","trials","subs","X","resp","sessions"
"1",0.000736304600896959,-5.06100009604765,12.2558268966352,1,10,9,-0.5,1,1
"2",0.000736304600896959,-5.06100009604765,12.2558268966352,1,10,9,-23.5,0,1
"3",0.000736304600896959,-5.06100009604765,12.2558268966352,1,10,9,-11.5,0,1
"4",0.000736304600896959,-5.06100009604765,12.2558268966352,1,10,9,0.5,1,1
"5",0.000736304600896959,-5.06100009604765,12.2558268966352,1,10,9,-7.5,1,1
"6",0.000736304600896959,-5.06100009604765,12.2558268966352,1,10,9,-14.5,0,1
"7",0.000736304600896959,-5.06100009604765,12.2558268966352,1,10,9,-6.5,1,1
"8",0.000736304600896959,-5.06100009604765,12.2558268966352,1,10,9,-13.5,0,1
"9",0.000736304600896959,-5.06100009604765,12.2558268966352,1,10,9,-9.5,0,1
"10",0.000736304600896959,-5.06100009604765,12.2558268966352,1,10,9,-5.5,1,1
"11",0.0490116224401625,-25.0876932797915,8.90736225827274,2,10,9,-0.5,1,1
"12",0.0490116224401625,-25.0876932797915,8.90736225827274,2,10,9,-23.5,0,1
"13",0.0490116224401625,-25.0876932797915,8.90736225827274,2,10,9,-11.5,1,1
"14",0.0490116224401625,-25.0876932797915,8.90736225827274,2,10,9,-19.5,1,1
"15",0.0490116224401625,-25.0876932797915,8.90736225827274,2,10,9,-28.5,0,1
"16",0.0490116224401625,-25.0876932797915,8.90736225827274,2,10,9,-25.5,1,1
"17",0.0490116224401625,-25.0876932797915,8.90736225827274,2,10,9,-32.5,0,1
"18",0.0490116224401625,-25.0876932797915,8.90736225827274,2,10,9,-31.5,0,1
"19",0.0490116224401625,-25.0876932797915,8.90736225827274,2,10,9,-16.5,1,1
"20",0.0490116224401625,-25.0876932797915,8.90736225827274,2,10,9,-31.5,0,1
"21",0.0540146117117669,-10.1857110198262,5.42248061401266,3,10,9,-0.5,1,1
"22",0.0540146117117669,-10.1857110198262,5.42248061401266,3,10,9,-23.5,0,1
"23",0.0540146117117669,-10.1857110198262,5.42248061401266,3,10,9,-11.5,0,1
