"","lapse","alpha","beta","participant_id","trials","subs","X","resp","sessions"
"1",0.00102684835820142,-21.5671957670376,12.6279036826063,1,10,9,-0.5,0,1
"2",0.00102684835820142,-21.5671957670376,12.6279036826063,1,10,9,22.5,1,1
"3",0.00102684835820142,-21.5671957670376,12.6279036826063,1,10,9,10.5,1,1
"4",0.00102684835820142,-21.5671957670376,12.6279036826063,1,10,9,-1.5,1,1
"5",0.00102684835820142,-21.5671957670376,12.6279036826063,1,10,9,-13.5,0,1
"6",0.00102684835820142,-21.5671957670376,12.6279036826063,1,10,9,-7.5,1,1
"7",0.00102684835820142,-21.5671957670376,12.6279036826063,1,10,9,-15.5,1,1
"8",0.00102684835820142,-21.5671957670376,12.6279036826063,1,10,9,-22.5,1,1
"9",0.00102684835820142,-21.5671957670376,12.6279036826063,1,10,9,-27.5,0,1
"10",0.00102684835820142,-21.5671957670376,12.6279036826063,1,10,9,-24.5,1,1
"11",9.42383069106478e-05,-23.7369683871016,14.6308750333887,2,10,9,-0.5,1,1
"12",9.42383069106478e-05,-23.7369683871016,14.6308750333887,2,10,9,-23.5,1,1
"13",9.42383069106478e-05,-23.7369683871016,14.6308750333887,2,10,9,-34.5,0,1
"14",9.42383069106478e-05,-23.7369683871016,14.6308750333887,2,10,9,-28.5,0,1
"15",9.42383069106478e-05,-23.7369683871016,14.6308750333887,2,10,9,-19.5,0,1
"16",9.42383069106478e-05,-23.7369683871016,14.6308750333887,2,10,9,-11.5,1,1
"17",9.42383069106478e-05,-23.7369683871016,14.6308750333887,2,10,9,-14.5,0,1
"18",9.42383069106478e-05,-23.7369683871016,14.6308750333887,2,10,9,-7.5,1,1
"19",9.42383069106478e-05,-23.7369683871016,14.6308750333887,2,10,9,-24.5,1,1
"20",9.42383069106478e-05,-23.7369683871016,14.6308750333887,2,10,9,-31.5,0,1
"21",0.0309539558158154,-29.1279412074338,8.08600434369659,3,10,9,-0.5,1,1
"22",0.0309539558158154,-29.1279412074338,8.08600434369659,3,10,9,-23.5,1,1
"23",0.0309539558158154,-29.1279412074338,8.08600434369659,3,10,9,-34.5,0,1
"24",0.0309539558158154,-29.1279412074338,8.08600434369659,3,10,9,-28.5,1,1
"25",0.0309539558158154,-29.1279412074338,8.08600434369659,3,10,9,-36.5,0,1
"26",0.0309539558158154,-29.1279412074338,8.08600434369659,3,10,9,-27.5,0,1
"27",0.0309539558158154,-29.1279412074338,8.08600434369659,3,10,9,-20.5,1,1
"28",0.0309539558158154,-29.1279412074338,8.08600434369659,3,10,9,-35.5,0,1
"29",0.0309539558158154,-29.1279412074338,8.08600434369659,3,10,9,-20.5,1,1
"30",0.0309539558158154,-29.1279412074338,8.08600434369659,3,10,9,-34.5,0,1
"31",0.142757232094156,16.4743892792579,15.1648345847955,4,10,9,-0.5,0,1
"32",0.142757232094156,16.4743892792579,15.1648345847955,4,10,9,22.5,0,1
"33",0.142757232094156,16.4743892792579,15.1648345847955,4,10,9,34.5,1,1
"34",0.142757232094156,16.4743892792579,15.1648345847955,4,10,9,27.5,1,1
"35",0.142757232094156,16.4743892792579,15.1648345847955,4,10,9,19.5,1,1
"36",0.142757232094156,16.4743892792579,15.1648345847955,4,10,9,10.5,1,1
"37",0.142757232094156,16.4743892792579,15.1648345847955,4,10,9,4.5,0,1
"38",0.142757232094156,16.4743892792579,15.1648345847955,4,10,9,10.5,0,1
"39",0.142757232094156,16.4743892792579,15.1648345847955,4,10,9,22.5,0,1
"40",0.142757232094156,16.4743892792579,15.1648345847955,4,10,9,29.5,1,1
"41",0.00866767630470224,-5.40328845453575,15.8199439487791,5,10,9,-0.5,0,1
"42",0.00866767630470224,-5.40328845453575,15.8199439487791,5,10,9,22.5,1,1
"43",0.00866767630470224,-5.40328845453575,15.8199439487791,5,10,9,10.5,1,1
"44",0.00866767630470224,-5.40328845453575,15.8199439487791,5,10,9,-1.5,0,1
"45",0.00866767630470224,-5.40328845453575,15.8199439487791,5,10,9,6.5,1,1
"46",0.00866767630470224,-5.40328845453575,15.8199439487791,5,10,9,2.5,1,1
"47",0.00866767630470224,-5.40328845453575,15.8199439487791,5,10,9,-4.5,1,1
"48",0.00866767630470224,-5.40328845453575,15.8199439487791,5,10,9,-13.5,0,1
"49",0.00866767630470224,-5.40328845453575,15.8199439487791,5,10,9,-11.5,1,1
"50",0.00866767630470224,-5.40328845453575,15.8199439487791,5,10,9,-17.5,1,1
"51",0.0411397639530062,-13.6640177008459,8.19029092942931,6,10,9,-0.5,0,1
"52",0.0411397639530062,-13.6640177008459,8.19029092942931,6,10,9,22.5,1,1
"53",0.0411397639530062,-13.6640177008459,8.19029092942931,6,10,9,10.5,1,1
"54",0.0411397639530062,-13.6640177008459,8.19029092942931,6,10,9,-1.5,1,1
"55",0.0411397639530062,-13.6640177008459,8.19029092942931,6,10,9,-13.5,0,1
"56",0.0411397639530062,-13.6640177008459,8.19029092942931,6,10,9,-7.5,1,1
"57",0.0411397639530062,-13.6640177008459,8.19029092942931,6,10,9,-15.5,0,1
"58",0.0411397639530062,-13.6640177008459,8.19029092942931,6,10,9,-11.5,1,1
"59",0.0411397639530062,-13.6640177008459,8.19029092942931,6,10,9,-18.5,0,1
"60",0.0411397639530062,-13.6640177008459,8.19029092942931,6,10,9,-17.5,0,1
"61",0.000274307033768417,-5.91004960760656,8.6997937595023,7,10,9,-0.5,1,1
"62",0.000274307033768417,-5.91004960760656,8.6997937595023,7,10,9,-23.5,0,1
"63",0.000274307033768417,-5.91004960760656,8.6997937595023,7,10,9,-11.5,0,1
"64",0.000274307033768417,-5.91004960760656,8.6997937595023,7,10,9,0.5,1,1
"65",0.000274307033768417,-5.91004960760656,8.6997937595023,7,10,9,-7.5,0,1
"66",0.000274307033768417,-5.91004960760656,8.6997937595023,7,10,9,-3.5,1,1
"67",0.000274307033768417,-5.91004960760656,8.6997937595023,7,10,9,-9.5,1,1
"68",0.000274307033768417,-5.91004960760656,8.6997937595023,7,10,9,-16.5,0,1
"69",0.000274307033768417,-5.91004960760656,8.6997937595023,7,10,9,-15.5,0,1
"70",0.000274307033768417,-5.91004960760656,8.6997937595023,7,10,9,-0.5,1,1
"71",0.00633889342039683,-23.3579041954757,11.0626410587938,8,10,9,-0.5,1,1
"72",0.00633889342039683,-23.3579041954757,11.0626410587938,8,10,9,-23.5,0,1
"73",0.00633889342039683,-23.3579041954757,11.0626410587938,8,10,9,-11.5,1,1
"74",0.00633889342039683,-23.3579041954757,11.0626410587938,8,10,9,-19.5,0,1
"75",0.00633889342039683,-23.3579041954757,11.0626410587938,8,10,9,-14.5,1,1
"76",0.00633889342039683,-23.3579041954757,11.0626410587938,8,10,9,-21.5,0,1
"77",0.00633889342039683,-23.3579041954757,11.0626410587938,8,10,9,-13.5,1,1
"78",0.00633889342039683,-23.3579041954757,11.0626410587938,8,10,9,-17.5,1,1
"79",0.00633889342039683,-23.3579041954757,11.0626410587938,8,10,9,-22.5,0,1
"80",0.00633889342039683,-23.3579041954757,11.0626410587938,8,10,9,-21.5,1,1
