"","lapse","alpha","beta","participant_id","trials","subs","X","resp","sessions"
"1",0.00262631928732286,1.47136222486454,6.97467221529377,1,10,9,-0.5,0,1
"2",0.00262631928732286,1.47136222486454,6.97467221529377,1,10,9,22.5,1,1
"3",0.00262631928732286,1.47136222486454,6.97467221529377,1,10,9,10.5,1,1
"4",0.00262631928732286,1.47136222486454,6.97467221529377,1,10,9,-1.5,0,1
"5",0.00262631928732286,1.47136222486454,6.97467221529377,1,10,9,6.5,1,1
"6",0.00262631928732286,1.47136222486454,6.97467221529377,1,10,9,2.5,0,1
"7",0.00262631928732286,1.47136222486454,6.97467221529377,1,10,9,8.5,0,1
"8",0.00262631928732286,1.47136222486454,6.97467221529377,1,10,9,15.5,1,1
"9",0.00262631928732286,1.47136222486454,6.97467221529377,1,10,9,14.5,1,1
"10",0.00262631928732286,1.47136222486454,6.97467221529377,1,10,9,-0.5,0,1
"11",0.0343746692831091,-20.2564156682091,11.077637209415,2,10,9,-0.5,1,1
"12",0.0343746692831091,-20.2564156682091,11.077637209415,2,10,9,-23.5,0,1
"13",0.0343746692831091,-20.2564156682091,11.077637209415,2,10,9,-11.5,1,1
"14",0.0343746692831091,-20.2564156682091,11.077637209415,2,10,9,-19.5,0,1
"15",0.0343746692831091,-20.2564156682091,11.077637209415,2,10,9,-14.5,0,1
"16",0.0343746692831091,-20.2564156682091,11.077637209415,2,10,9,-6.5,0,1
"17",0.0343746692831091,-20.2564156682091,11.077637209415,2,10,9,2.5,1,1
"18",0.0343746692831091,-20.2564156682091,11.077637209415,2,10,9,0.5,1,1
"19",0.0343746692831091,-20.2564156682091,11.077637209415,2,10,9,-16.5,1,1
"20",0.0343746692831091,-20.2564156682091,11.077637209415,2,10,9,-22.5,1,1
"21",0.00011858029029486,-6.6280496116924,10.050074823435,3,10,9,-0.5,1,1
"22",0.00011858029029486,-6.6280496116924,10.050074823435,3,10,9,-23.5,0,1
"23",0.00011858029029486,-6.6280496116924,10.050074823435,3,10,9,-11.5,0,1
"24",0.00011858029029486,-6.6280496116924,10.050074823435,3,10,9,0.5,0,1
"25",0.00011858029029486,-6.6280496116924,10.050074823435,3,10,9,12.5,1,1
"26",0.00011858029029486,-6.6280496116924,10.050074823435,3,10,9,6.5,1,1
"27",0.00011858029029486,-6.6280496116924,10.050074823435,3,10,9,-6.5,0,1
"28",0.00011858029029486,-6.6280496116924,10.050074823435,3,10,9,7.5,1,1
"29",0.00011858029029486,-6.6280496116924,10.050074823435,3,10,9,-6.5,0,1
"30",0.00011858029029486,-6.6280496116924,10.050074823435,3,10,9,6.5,1,1
"31",0.099994636372945,-29.9415456782604,8.28259986894636,4,10,9,-0.5,1,1
"32",0.099994636372945,-29.9415456782604,8.28259986894636,4,10,9,-23.5,1,1
"33",0.099994636372945,-29.9415456782604,8.28259986894636,4,10,9,-34.5,1,1
"34",0.099994636372945,-29.9415456782604,8.28259986894636,4,10,9,-40.5,0,1
"35",0.099994636372945,-29.9415456782604,8.28259986894636,4,10,9,-33.5,0,1
"36",0.099994636372945,-29.9415456782604,8.28259986894636,4,10,9,-26.5,1,1
"37",0.099994636372945,-29.9415456782604,8.28259986894636,4,10,9,-40.5,1,1
"38",0.099994636372945,-29.9415456782604,8.28259986894636,4,10,9,-45.5,0,1
"39",0.099994636372945,-29.9415456782604,8.28259986894636,4,10,9,-27.5,0,1
"40",0.099994636372945,-29.9415456782604,8.28259986894636,4,10,9,-23.5,0,1
"41",0.0103734322261667,-10.9470567011883,6.3824188517236,5,10,9,-0.5,1,1
"42",0.0103734322261667,-10.9470567011883,6.3824188517236,5,10,9,-23.5,0,1
"43",0.0103734322261667,-10.9470567011883,6.3824188517236,5,10,9,-11.5,0,1
"44",0.0103734322261667,-10.9470567011883,6.3824188517236,5,10,9,0.5,1,1
"45",0.0103734322261667,-10.9470567011883,6.3824188517236,5,10,9,-7.5,1,1
"46",0.0103734322261667,-10.9470567011883,6.3824188517236,5,10,9,-14.5,1,1
"47",0.0103734322261667,-10.9470567011883,6.3824188517236,5,10,9,-23.5,0,1
"48",0.0103734322261667,-10.9470567011883,6.3824188517236,5,10,9,-20.5,0,1
"49",0.0103734322261667,-10.9470567011883,6.3824188517236,5,10,9,-5.5,0,1
"50",0.0103734322261667,-10.9470567011883,6.3824188517236,5,10,9,0.5,1,1
"51",0.0203066516299507,-19.6484499084395,10.4852165419264,6,10,9,-0.5,1,1
"52",0.0203066516299507,-19.6484499084395,10.4852165419264,6,10,9,-23.5,0,1
"53",0.0203066516299507,-19.6484499084395,10.4852165419264,6,10,9,-11.5,1,1
"54",0.0203066516299507,-19.6484499084395,10.4852165419264,6,10,9,-19.5,1,1
"55",0.0203066516299507,-19.6484499084395,10.4852165419264,6,10,9,-28.5,0,1
"56",0.0203066516299507,-19.6484499084395,10.4852165419264,6,10,9,-25.5,0,1
"57",0.0203066516299507,-19.6484499084395,10.4852165419264,6,10,9,-17.5,0,1
"58",0.0203066516299507,-19.6484499084395,10.4852165419264,6,10,9,-9.5,1,1
"59",0.0203066516299507,-19.6484499084395,10.4852165419264,6,10,9,-10.5,0,1
"60",0.0203066516299507,-19.6484499084395,10.4852165419264,6,10,9,-4.5,1,1
"61",0.00158645181430485,2.86707308253651,5.85665504308586,7,10,9,-0.5,1,1
"62",0.00158645181430485,2.86707308253651,5.85665504308586,7,10,9,-23.5,0,1
"63",0.00158645181430485,2.86707308253651,5.85665504308586,7,10,9,-11.5,0,1
"64",0.00158645181430485,2.86707308253651,5.85665504308586,7,10,9,0.5,0,1
"65",0.00158645181430485,2.86707308253651,5.85665504308586,7,10,9,12.5,1,1
"66",0.00158645181430485,2.86707308253651,5.85665504308586,7,10,9,6.5,1,1
"67",0.00158645181430485,2.86707308253651,5.85665504308586,7,10,9,-6.5,0,1
"68",0.00158645181430485,2.86707308253651,5.85665504308586,7,10,9,7.5,0,1
"69",0.00158645181430485,2.86707308253651,5.85665504308586,7,10,9,14.5,1,1
"70",0.00158645181430485,2.86707308253651,5.85665504308586,7,10,9,13.5,1,1
"71",0.110038328472725,-5.72590989504091,10.1459344692102,8,10,9,-0.5,1,1
"72",0.110038328472725,-5.72590989504091,10.1459344692102,8,10,9,-23.5,0,1
"73",0.110038328472725,-5.72590989504091,10.1459344692102,8,10,9,-11.5,0,1
"74",0.110038328472725,-5.72590989504091,10.1459344692102,8,10,9,0.5,1,1
"75",0.110038328472725,-5.72590989504091,10.1459344692102,8,10,9,-7.5,0,1
"76",0.110038328472725,-5.72590989504091,10.1459344692102,8,10,9,-3.5,0,1
