"","lapse","alpha","beta","participant_id","trials","subs","X","resp","sessions"
"1",0.00194310001002882,-5.63295197461489,9.10331500555577,1,10,9,-0.5,0,1
"2",0.00194310001002882,-5.63295197461489,9.10331500555577,1,10,9,22.5,1,1
"3",0.00194310001002882,-5.63295197461489,9.10331500555577,1,10,9,10.5,1,1
"4",0.00194310001002882,-5.63295197461489,9.10331500555577,1,10,9,-1.5,1,1
"5",0.00194310001002882,-5.63295197461489,9.10331500555577,1,10,9,-13.5,0,1
"6",0.00194310001002882,-5.63295197461489,9.10331500555577,1,10,9,-7.5,0,1
"7",0.00194310001002882,-5.63295197461489,9.10331500555577,1,10,9,5.5,1,1
"8",0.00194310001002882,-5.63295197461489,9.10331500555577,1,10,9,-8.5,1,1
"9",0.00194310001002882,-5.63295197461489,9.10331500555577,1,10,9,-15.5,0,1
"10",0.00194310001002882,-5.63295197461489,9.10331500555577,1,10,9,-14.5,0,1
"11",0.000649054886456452,-18.9902666831853,7.49293086339236,2,10,9,-0.5,1,1
"12",0.000649054886456452,-18.9902666831853,7.49293086339236,2,10,9,-23.5,0,1
"13",0.000649054886456452,-18.9902666831853,7.49293086339236,2,10,9,-11.5,1,1
"14",0.000649054886456452,-18.9902666831853,7.49293086339236,2,10,9,-19.5,0,1
"15",0.000649054886456452,-18.9902666831853,7.49293086339236,2,10,9,-14.5,1,1
"16",0.000649054886456452,-18.9902666831853,7.49293086339236,2,10,9,-21.5,1,1
"17",0.000649054886456452,-18.9902666831853,7.49293086339236,2,10,9,-29.5,0,1
"18",0.000649054886456452,-18.9902666831853,7.49293086339236,2,10,9,-28.5,0,1
"19",0.000649054886456452,-18.9902666831853,7.49293086339236,2,10,9,-12.5,1,1
"20",0.000649054886456452,-18.9902666831853,7.49293086339236,2,10,9,-27.5,0,1
"21",0.00229392997769681,-31.8724627307606,6.52155474973324,3,10,9,-0.5,1,1
"22",0.00229392997769681,-31.8724627307606,6.52155474973324,3,10,9,-23.5,1,1
"23",0.00229392997769681,-31.8724627307606,6.52155474973324,3,10,9,-34.5,0,1
"24",0.00229392997769681,-31.8724627307606,6.52155474973324,3,10,9,-28.5,1,1
"25",0.00229392997769681,-31.8724627307606,6.52155474973324,3,10,9,-36.5,1,1
"26",0.00229392997769681,-31.8724627307606,6.52155474973324,3,10,9,-41.5,0,1
"27",0.00229392997769681,-31.8724627307606,6.52155474973324,3,10,9,-41.5,0,1
"28",0.00229392997769681,-31.8724627307606,6.52155474973324,3,10,9,-27.5,0,1
"29",0.00229392997769681,-31.8724627307606,6.52155474973324,3,10,9,-21.5,1,1
"30",0.00229392997769681,-31.8724627307606,6.52155474973324,3,10,9,-22.5,1,1
"31",0.000881441325644304,-10.9909901349459,15.0246369164249,4,10,9,-0.5,1,1
"32",0.000881441325644304,-10.9909901349459,15.0246369164249,4,10,9,-23.5,1,1
"33",0.000881441325644304,-10.9909901349459,15.0246369164249,4,10,9,-34.5,0,1
"34",0.000881441325644304,-10.9909901349459,15.0246369164249,4,10,9,-28.5,0,1
"35",0.000881441325644304,-10.9909901349459,15.0246369164249,4,10,9,-19.5,0,1
"36",0.000881441325644304,-10.9909901349459,15.0246369164249,4,10,9,-11.5,1,1
"37",0.000881441325644304,-10.9909901349459,15.0246369164249,4,10,9,-14.5,0,1
"38",0.000881441325644304,-10.9909901349459,15.0246369164249,4,10,9,-7.5,1,1
"39",0.000881441325644304,-10.9909901349459,15.0246369164249,4,10,9,-24.5,0,1
"40",0.000881441325644304,-10.9909901349459,15.0246369164249,4,10,9,-7.5,1,1
"41",0.00118813521237428,-7.17339309817682,8.74714664230729,5,10,9,-0.5,0,1
"42",0.00118813521237428,-7.17339309817682,8.74714664230729,5,10,9,22.5,1,1
"43",0.00118813521237428,-7.17339309817682,8.74714664230729,5,10,9,10.5,1,1
"44",0.00118813521237428,-7.17339309817682,8.74714664230729,5,10,9,-1.5,0,1
"45",0.00118813521237428,-7.17339309817682,8.74714664230729,5,10,9,6.5,1,1
"46",0.00118813521237428,-7.17339309817682,8.74714664230729,5,10,9,2.5,1,1
"47",0.00118813521237428,-7.17339309817682,8.74714664230729,5,10,9,-4.5,0,1
"48",0.00118813521237428,-7.17339309817682,8.74714664230729,5,10,9,-3.5,1,1
"49",0.00118813521237428,-7.17339309817682,8.74714664230729,5,10,9,-10.5,0,1
"50",0.00118813521237428,-7.17339309817682,8.74714664230729,5,10,9,-9.5,0,1
"51",0.00148709107854858,-6.24409191155705,9.23366315381203,6,10,9,-0.5,1,1
"52",0.00148709107854858,-6.24409191155705,9.23366315381203,6,10,9,-23.5,0,1
"53",0.00148709107854858,-6.24409191155705,9.23366315381203,6,10,9,-11.5,0,1
"54",0.00148709107854858,-6.24409191155705,9.23366315381203,6,10,9,0.5,1,1
"55",0.00148709107854858,-6.24409191155705,9.23366315381203,6,10,9,-7.5,0,1
"56",0.00148709107854858,-6.24409191155705,9.23366315381203,6,10,9,-3.5,1,1
"57",0.00148709107854858,-6.24409191155705,9.23366315381203,6,10,9,-9.5,0,1
"58",0.00148709107854858,-6.24409191155705,9.23366315381203,6,10,9,-1.5,0,1
"59",0.00148709107854858,-6.24409191155705,9.23366315381203,6,10,9,5.5,0,1
"60",0.00148709107854858,-6.24409191155705,9.23366315381203,6,10,9,12.5,1,1
"61",9.00406326947513e-05,-3.72541657682224,9.49556303563859,7,10,9,-0.5,1,1
"62",9.00406326947513e-05,-3.72541657682224,9.49556303563859,7,10,9,-23.5,0,1
"63",9.00406326947513e-05,-3.72541657682224,9.49556303563859,7,10,9,-11.5,1,1
"64",9.00406326947513e-05,-3.72541657682224,9.49556303563859,7,10,9,-19.5,0,1
"65",9.00406326947513e-05,-3.72541657682224,9.49556303563859,7,10,9,-14.5,0,1
"66",9.00406326947513e-05,-3.72541657682224,9.49556303563859,7,10,9,-6.5,0,1
"67",9.00406326947513e-05,-3.72541657682224,9.49556303563859,7,10,9,2.5,1,1
"68",9.00406326947513e-05,-3.72541657682224,9.49556303563859,7,10,9,0.5,1,1
"69",9.00406326947513e-05,-3.72541657682224,9.49556303563859,7,10,9,-16.5,0,1
"70",9.00406326947513e-05,-3.72541657682224,9.49556303563859,7,10,9,-0.5,1,1
"71",0.0381674425115828,-30.6447557945378,12.4475562972633,8,10,9,-0.5,1,1
"72",0.0381674425115828,-30.6447557945378,12.4475562972633,8,10,9,-23.5,1,1
"73",0.0381674425115828,-30.6447557945378,12.4475562972633,8,10,9,-34.5,1,1
"74",0.0381674425115828,-30.6447557945378,12.4475562972633,8,10,9,-40.5,1,1
"75",0.0381674425115828,-30.6447557945378,12.4475562972633,8,10,9,-43.5,0,1
"76",0.0381674425115828,-30.6447557945378,12.4475562972633,8,10,9,-37.5,0,1
"77",0.0381674425115828,-30.6447557945378,12.4475562972633,8,10,9,-30.5,0,1
"78",0.0381674425115828,-30.6447557945378,12.4475562972633,8,10,9,-25.5,1,1
"79",0.0381674425115828,-30.6447557945378,12.4475562972633,8,10,9,-26.5,1,1
"80",0.0381674425115828,-30.6447557945378,12.4475562972633,8,10,9,-46.5,0,1
"81",0.000207267960367798,-0.236396454891793,9.91705287856011,9,10,9,-0.5,1,1
"82",0.000207267960367798,-0.236396454891793,9.91705287856011,9,10,9,-23.5,0,1
"83",0.000207267960367798,-0.236396454891793,9.91705287856011,9,10,9,-11.5,0,1
"84",0.000207267960367798,-0.236396454891793,9.91705287856011,9,10,9,0.5,1,1
"85",0.000207267960367798,-0.236396454891793,9.91705287856011,9,10,9,-7.5,0,1
"86",0.000207267960367798,-0.236396454891793,9.91705287856011,9,10,9,-3.5,1,1
"87",0.000207267960367798,-0.236396454891793,9.91705287856011,9,10,9,-9.5,0,1
"88",0.000207267960367798,-0.236396454891793,9.91705287856011,9,10,9,-1.5,0,1
"89",0.000207267960367798,-0.236396454891793,9.91705287856011,9,10,9,5.5,0,1
"90",0.000207267960367798,-0.236396454891793,9.91705287856011,9,10,9,12.5,1,1
"91",0.000917420356870243,-8.79458196792748,10.7677776412122,10,10,9,-0.5,1,1
"92",0.000917420356870243,-8.79458196792748,10.7677776412122,10,10,9,-23.5,0,1
"93",0.000917420356870243,-8.79458196792748,10.7677776412122,10,10,9,-11.5,0,1
"94",0.000917420356870243,-8.79458196792748,10.7677776412122,10,10,9,0.5,1,1
"95",0.000917420356870243,-8.79458196792748,10.7677776412122,10,10,9,-7.5,1,1
"96",0.000917420356870243,-8.79458196792748,10.7677776412122,10,10,9,-14.5,0,1
"97",0.000917420356870243,-8.79458196792748,10.7677776412122,10,10,9,-6.5,1,1
"98",0.000917420356870243,-8.79458196792748,10.7677776412122,10,10,9,-13.5,1,1
"99",0.000917420356870243,-8.79458196792748,10.7677776412122,10,10,9,-20.5,0,1
"100",0.000917420356870243,-8.79458196792748,10.7677776412122,10,10,9,-19.5,0,1
"101",3.52023973050519e-05,0.194934116820493,8.65454047196786,11,10,9,-0.5,1,1
"102",3.52023973050519e-05,0.194934116820493,8.65454047196786,11,10,9,-23.5,0,1
"103",3.52023973050519e-05,0.194934116820493,8.65454047196786,11,10,9,-11.5,0,1
"104",3.52023973050519e-05,0.194934116820493,8.65454047196786,11,10,9,0.5,0,1
"105",3.52023973050519e-05,0.194934116820493,8.65454047196786,11,10,9,12.5,1,1
"106",3.52023973050519e-05,0.194934116820493,8.65454047196786,11,10,9,6.5,1,1
"107",3.52023973050519e-05,0.194934116820493,8.65454047196786,11,10,9,-6.5,1,1
