"","lapse","alpha","beta","participant_id","trials","subs","X","resp","sessions"
"1",0.000449654975555836,-19.8511616249069,6.25613402191775,1,10,9,-0.5,1,1
"2",0.000449654975555836,-19.8511616249069,6.25613402191775,1,10,9,-23.5,0,1
"3",0.000449654975555836,-19.8511616249069,6.25613402191775,1,10,9,-11.5,1,1
"4",0.000449654975555836,-19.8511616249069,6.25613402191775,1,10,9,-19.5,1,1
"5",0.000449654975555836,-19.8511616249069,6.25613402191775,1,10,9,-28.5,0,1
"6",0.000449654975555836,-19.8511616249069,6.25613402191775,1,10,9,-25.5,1,1
"7",0.000449654975555836,-19.8511616249069,6.25613402191775,1,10,9,-32.5,0,1
"8",0.000449654975555836,-19.8511616249069,6.25613402191775,1,10,9,-31.5,0,1
"9",0.000449654975555836,-19.8511616249069,6.25613402191775,1,10,9,-16.5,0,1
"10",0.000449654975555836,-19.8511616249069,6.25613402191775,1,10,9,-9.5,1,1
"11",0.00188617534754485,-0.351329481433734,13.5442794448122,2,10,9,-0.5,1,1
"12",0.00188617534754485,-0.351329481433734,13.5442794448122,2,10,9,-23.5,0,1
"13",0.00188617534754485,-0.351329481433734,13.5442794448122,2,10,9,-11.5,0,1
"14",0.00188617534754485,-0.351329481433734,13.5442794448122,2,10,9,0.5,1,1
"15",0.00188617534754485,-0.351329481433734,13.5442794448122,2,10,9,-7.5,1,1
"16",0.00188617534754485,-0.351329481433734,13.5442794448122,2,10,9,-14.5,0,1
"17",0.00188617534754485,-0.351329481433734,13.5442794448122,2,10,9,-6.5,0,1
"18",0.00188617534754485,-0.351329481433734,13.5442794448122,2,10,9,0.5,1,1
"19",0.00188617534754485,-0.351329481433734,13.5442794448122,2,10,9,-13.5,0,1
"20",0.00188617534754485,-0.351329481433734,13.5442794448122,2,10,9,-0.5,1,1
"21",0.0121950215384889,-14.7255812449221,14.6586124740318,3,10,9,-0.5,1,1
"22",0.0121950215384889,-14.7255812449221,14.6586124740318,3,10,9,-23.5,0,1
"23",0.0121950215384889,-14.7255812449221,14.6586124740318,3,10,9,-11.5,1,1
"24",0.0121950215384889,-14.7255812449221,14.6586124740318,3,10,9,-19.5,1,1
"25",0.0121950215384889,-14.7255812449221,14.6586124740318,3,10,9,-28.5,1,1
"26",0.0121950215384889,-14.7255812449221,14.6586124740318,3,10,9,-35.5,0,1
"27",0.0121950215384889,-14.7255812449221,14.6586124740318,3,10,9,-34.5,0,1
"28",0.0121950215384889,-14.7255812449221,14.6586124740318,3,10,9,-32.5,0,1
"29",0.0121950215384889,-14.7255812449221,14.6586124740318,3,10,9,-17.5,0,1
"30",0.0121950215384889,-14.7255812449221,14.6586124740318,3,10,9,-11.5,1,1
"31",0.000790424991543296,-6.44868577493707,11.8299247980136,4,10,9,-0.5,0,1
"32",0.000790424991543296,-6.44868577493707,11.8299247980136,4,10,9,22.5,1,1
"33",0.000790424991543296,-6.44868577493707,11.8299247980136,4,10,9,10.5,1,1
"34",0.000790424991543296,-6.44868577493707,11.8299247980136,4,10,9,-1.5,0,1
"35",0.000790424991543296,-6.44868577493707,11.8299247980136,4,10,9,6.5,0,1
"36",0.000790424991543296,-6.44868577493707,11.8299247980136,4,10,9,13.5,1,1
"37",0.000790424991543296,-6.44868577493707,11.8299247980136,4,10,9,5.5,0,1
"38",0.000790424991543296,-6.44868577493707,11.8299247980136,4,10,9,12.5,1,1
"39",0.000790424991543296,-6.44868577493707,11.8299247980136,4,10,9,8.5,1,1
"40",0.000790424991543296,-6.44868577493707,11.8299247980136,4,10,9,4.5,1,1
"41",2.87028499364888e-05,4.73560930085123,7.12590934072046,5,10,9,-0.5,0,1
"42",2.87028499364888e-05,4.73560930085123,7.12590934072046,5,10,9,22.5,1,1
"43",2.87028499364888e-05,4.73560930085123,7.12590934072046,5,10,9,10.5,1,1
